id_pedido,cpf,valor_pedido,valor_frete,valor_desconto,cupom,endereco_entrega_logradouro,endereco_entrega_numero,endereco_entrega_bairro,endereco_entrega_cidade,endereco_entrega_estado,endereco_entrega_pais,status_pedido,data_pedido
471bd43c-6185-47ad-985e-47d696cb30ab,263.865.806-95,983.47,67.37,0.00,,Praia Brito,780,Vila Primeiro De Maio,Pimenta das Flores,AC,Brasil,entregue,2024-03-01
c9a09e15-3f41-4e5f-badc-8999adf6b233,922.262.195-20,1906.89,57.52,0.00,,Travessa Lopes,54,Santa Rita De Cássia,Costela,PE,Brasil,cancelado,2025-09-11
8cb1b4d3-36e7-46a6-a4e2-895d42a516d9,992.732.865-43,173.60,67.01,0.00,,Campo Peixoto,17,Ernesto Nascimento,Duarte da Serra,PB,Brasil,entregue,2024-12-16
4d044c3b-e276-4cef-b863-930fe8e31fa2,238.274.267-04,1091.62,16.15,0.00,,Condomínio de Porto,2,Nova Cintra,Freitas dos Dourados,AP,Brasil,pago,2024-07-14
4c46d0b2-9720-4e41-b2d6-89548e6d0420,916.801.312-24,277.77,40.67,45.88,CUPOMFB353AE6,Conjunto Barros,99,Conjunto Providencia,Cardoso das Pedras,GO,Brasil,pago,2025-08-11
3554e088-abed-4eb4-aa8c-0bf84cab3a0f,151.263.003-29,1288.24,27.79,0.00,,Loteamento Marques,4,Marieta 2ª Seção,Monteiro da Serra,RJ,Brasil,cancelado,2023-11-12
947c6095-aafe-4611-bd03-02cbbf2ca16f,810.682.992-36,612.40,42.34,0.00,,Área de Fonseca,822,Engenho Nogueira,Cardoso do Oeste,PR,Brasil,cancelado,2024-01-30
82a23d13-3e08-40e0-a2d8-a41ce6b32aa7,340.374.860-14,1593.94,71.32,0.00,,Viaduto de Martins,8,Itatiaia,Campos da Serra,MA,Brasil,enviado,2025-02-07
c9fdf950-7ded-4041-8274-398dea65b0c3,274.368.075-60,892.48,97.58,0.00,,Passarela de Nogueira,2,Coração De Jesus,Novaes de Rocha,PB,Brasil,enviado,2023-12-12
1ddc0cb4-94ea-4dfb-9feb-56239c6517d2,943.009.800-58,1396.37,26.75,0.00,,Condomínio de da Costa,36,Parque São José,da Rocha,RO,Brasil,pago,2024-05-19
5bb00ae3-2aa9-4eef-94dd-5db4925279f9,382.266.146-40,1790.34,90.73,0.00,,Aeroporto Borges,48,Vila Santo Antônio Barroquinha,Cavalcanti de da Conceição,PA,Brasil,pago,2024-09-02
9f80d4f4-9833-4bb1-97f1-f91ed850acf3,508.124.805-04,374.38,22.74,0.00,,Largo Ayla Nunes,4,Vila Paraíso,Peixoto da Mata,RS,Brasil,enviado,2024-11-16
9725b3bf-b63e-4549-a29d-dddf2da87f16,702.080.514-52,1630.21,67.44,0.00,,Campo Antony Cunha,564,Monte Azul,Azevedo,AP,Brasil,pendente,2025-01-17
e9f4f226-8451-44a6-85d0-67019be6855d,318.710.097-51,1124.13,27.34,0.00,,Travessa Maria Laura Marques,7,São Sebastião,da Cunha de Castro,TO,Brasil,entregue,2024-06-14
0115b7cf-b3f2-4b8a-93eb-b741becf0d00,943.009.800-58,1292.05,62.51,0.00,,Aeroporto Souza,77,Vila Bandeirantes,Azevedo de Moraes,CE,Brasil,pendente,2024-05-22
bd9f3f6e-79c3-4a2d-80be-c861d5790aa1,912.388.928-66,1546.65,78.01,0.00,,Jardim de da Mota,96,Boa Vista,Ramos,PA,Brasil,pendente,2024-10-21
fb31f4c4-305c-4867-8b54-bfe741b31b3c,688.037.234-72,411.09,35.06,33.25,CUPOM8554F0B3,Condomínio Araújo,21,Suzana,Lopes,GO,Brasil,pendente,2025-09-12
42b3b17d-7f83-4519-a8c1-d825d82a60cd,897.837.616-66,1317.10,88.51,0.00,,Avenida Levi Pacheco,202,Vila São Rafael,Mendonça,MT,Brasil,pendente,2025-04-19
00c09c22-91b7-4cb1-a5e7-d950dddd24bb,629.805.253-82,311.66,66.39,0.00,,Pátio Aragão,93,Cdi Jatoba,Aragão,MT,Brasil,pago,2025-04-03
49fe2943-c029-4cf2-80b1-25bbe553b326,702.228.543-72,891.42,87.93,0.00,,Condomínio Aparecida,87,Tiradentes,Macedo,AP,Brasil,entregue,2025-06-10
fcfd657d-96db-432b-a312-7216997aba44,634.945.014-90,1655.67,83.88,0.00,,Trecho Maria Novais,29,Andiroba,Dias do Sul,AM,Brasil,cancelado,2024-12-05
efe54e3c-2f8d-41b4-aa71-4a7bf1e8c651,987.588.400-99,1629.15,60.17,0.00,,Vale Aurora da Cruz,97,Ventosa,Mendes do Sul,ES,Brasil,enviado,2025-06-26
3250339c-b548-4a70-be91-042d5d3d7024,211.222.374-35,1744.92,46.08,0.00,,Distrito Sousa,30,Alto Barroca,Costela,GO,Brasil,pago,2024-03-12
db5a7b35-4955-4eb6-8dbf-6faa7bce221b,850.912.467-36,1207.49,34.73,0.00,,Avenida Kevin Costela,462,Conjunto Bonsucesso,Fonseca,PB,Brasil,enviado,2024-08-16
b7614d89-11d9-448b-8c6c-b81482066f94,445.984.051-72,1342.84,40.44,0.00,,Lagoa de Montenegro,77,Taquaril,Vieira de Goiás,PR,Brasil,pendente,2025-03-02
37d719b1-a4e2-4212-a5c4-8831b6ea58d2,286.579.813-62,1409.73,27.20,153.79,CUPOMBB66D810,Vale Santos,551,Vila Independencia 2ª Seção,Cavalcante,RN,Brasil,cancelado,2024-04-23
b731354e-73ad-4f29-b8ac-98e6f639c83f,561.524.098-97,1325.61,92.38,135.89,CUPOM05F6DC72,Feira Luiz Miguel Cavalcante,23,Vila Nova Gameleira 2ª Seção,Rezende,CE,Brasil,pago,2024-03-09
44fca117-dedf-449d-a5ad-2a141cd15aa5,092.316.726-33,133.26,7.10,0.00,,Vila da Cunha,4,Guarani,Borges,TO,Brasil,pendente,2025-08-25
7c4a453f-123d-48d6-bb16-6f50ddb47e91,455.799.217-37,810.89,88.81,0.00,,Sítio de Rodrigues,71,Capitão Eduardo,Pacheco das Flores,RO,Brasil,pago,2025-01-25
a3bb2d3c-4b5c-43f0-ac7c-029415ed51dd,933.843.969-12,1278.49,11.62,0.00,,Núcleo Cardoso,2,Pongelupe,Duarte de Vargas,PA,Brasil,pendente,2024-12-16
1bde9bf5-088a-43a5-9850-b1b655fd684e,588.255.835-84,302.43,16.20,0.00,,Trecho Caroline Carvalho,431,Vila Mantiqueira,Rezende,PB,Brasil,pago,2024-01-13
2d7e612e-5c8d-4c90-a737-688837cf2fd3,406.838.803-92,1287.78,52.31,0.00,,Travessa Júlia Andrade,544,Jardim Do Vale,Barbosa,BA,Brasil,cancelado,2024-01-04
146941ce-7a52-456b-b799-773ec2688ed0,263.458.625-39,1702.56,17.62,250.24,CUPOM870F4924,Campo Souza,3,Outro,Cassiano,PA,Brasil,entregue,2025-04-28
3460f43b-29d9-406c-99a0-b9be882b7ffd,263.865.806-95,811.80,94.15,120.80,CUPOMF6772E25,Vale Yan Cavalcante,18,Vila Nova Gameleira 2ª Seção,Cirino,PI,Brasil,pago,2024-09-10
eacdb697-6432-41b2-be5c-2c156f688193,238.826.150-05,1824.60,69.54,0.00,,Alameda Casa Grande,88,Vila Do Pombal,Cardoso,PB,Brasil,pago,2024-04-19
281a5c62-b643-4b12-b65c-76c326782e2b,451.444.496-68,1710.17,6.82,0.00,,Setor de Duarte,16,Paquetá,Dias Verde,AL,Brasil,cancelado,2025-05-05
1bde3e8e-c39d-4021-876e-e999ea509dbf,520.822.150-47,1594.25,40.80,0.00,,Lago Silveira,17,Novo Ouro Preto,Albuquerque do Sul,GO,Brasil,cancelado,2025-07-15
2a819f31-3fa3-41f9-88a8-7044a2840a57,786.028.708-27,826.61,38.89,0.00,,Feira de das Neves,470,Pongelupe,Macedo,TO,Brasil,enviado,2025-01-28
4858e581-ccac-40e9-bd1e-c7981be4aa44,106.057.327-32,293.66,57.73,0.00,,Lago Barros,80,São Cristóvão,da Costa,MT,Brasil,pago,2024-06-28
c33ddfa1-7d69-46e9-ae65-1bc7fa9ec888,015.018.502-28,1432.41,44.55,0.00,,Condomínio de Carvalho,44,Leticia,Sousa,ES,Brasil,cancelado,2024-12-06
c38df437-98d0-4d7c-a893-866372ab7a82,152.170.278-96,717.89,41.67,0.00,,Chácara de Albuquerque,35,Guarani,Nogueira,TO,Brasil,cancelado,2024-02-23
ef4a17b8-ff34-4c4e-a1a8-daff2317aa00,376.766.624-21,1945.40,68.64,0.00,,Parque Gonçalves,7,Estrela Do Oriente,Peixoto das Pedras,TO,Brasil,pendente,2024-04-10
6c091e9b-e878-4783-9e2a-c969f8182a16,085.292.885-14,292.27,99.35,40.27,CUPOMD436E6F7,Jardim Vieira,27,Conjunto Floramar,Gomes,RO,Brasil,cancelado,2025-07-19
dc8cd1d1-c5f3-43b0-b2fa-5ea0a66637c3,163.794.285-14,75.38,14.70,0.00,,Vereda de Sales,1,São Salvador,da Paz do Sul,AC,Brasil,cancelado,2025-01-09
53c5ef80-710b-41eb-9a99-06978e5fd7c4,213.500.743-45,924.00,95.21,0.00,,Aeroporto de Gonçalves,33,Vila Dos Anjos,Cassiano,MG,Brasil,cancelado,2024-09-06
2fc6ff45-8447-4e21-b0e1-80271cd20940,717.606.203-77,1137.49,94.74,117.85,CUPOMC1857DFA,Residencial de Teixeira,8,Alta Tensão 1ª Seção,Teixeira,AL,Brasil,pago,2024-11-14
0a467ee9-f71a-42fc-a76b-f6a22e201016,601.033.616-65,257.51,48.48,0.00,,Praça Erick Carvalho,52,Nova Vista,Costela,MS,Brasil,pendente,2025-07-16
5bc850e8-ca2b-492a-8f93-d0b0bc37bf2b,077.986.577-42,821.42,9.92,0.00,,Chácara Ribeiro,647,Alpes,Jesus do Galho,MT,Brasil,pago,2025-07-09
28d83f78-d7cd-4454-b05c-fd077d07c29e,585.337.757-32,912.75,72.41,0.00,,Viela Lavínia Moreira,46,Aarão Reis,Pimenta,AP,Brasil,cancelado,2024-08-07
1eb96e3e-63fa-4d81-abd9-ab7774761257,759.995.735-28,340.59,79.67,0.00,,Condomínio de Cavalcante,99,Santa Branca,Casa Grande,AL,Brasil,entregue,2023-11-23
99e0e7d1-f599-4ae9-9805-fadb7d1b297d,096.176.316-68,1200.48,16.36,147.07,CUPOM94FA54EA,Colônia Gonçalves,837,São Marcos,Fogaça do Oeste,PI,Brasil,entregue,2024-08-01
3b83df01-2678-465a-b416-a724725ef391,502.984.809-43,1830.87,13.87,0.00,,Viela Vitória Rezende,67,Dom Cabral,Viana,GO,Brasil,enviado,2023-12-15
3139922e-13a7-4b28-a32e-f9e1582f77bd,685.945.398-83,1401.08,30.64,0.00,,Estação Cirino,51,Heliopolis,Fogaça Grande,CE,Brasil,pendente,2024-03-24
8e2ed3da-1069-4f36-b913-1d0460e5f786,303.740.329-74,1275.53,50.35,0.00,,Sítio de Cardoso,52,Santa Cruz,Lima da Mata,ES,Brasil,cancelado,2024-11-02
7c44d3d5-0498-4ca7-a9f3-3e071d17fb7c,673.860.934-22,1941.86,13.51,0.00,,Parque de Freitas,62,Venda Nova,Novaes do Campo,AP,Brasil,pendente,2025-05-17
964511b7-26a2-4df5-b55c-2562f96ae859,478.163.471-19,1786.92,82.11,0.00,,Alameda Theodoro da Cunha,65,Alto Barroca,da Luz,PI,Brasil,entregue,2024-12-15
66476d37-e646-46e3-864f-43827d4fe439,970.449.623-48,1306.91,93.75,209.73,CUPOM096A2DEB,Condomínio Maria Vitória Rezende,6,Vila Nova Paraíso,da Luz,MA,Brasil,pago,2025-06-27
45677008-32f9-47bb-b98e-594e2b1f2562,967.027.759-68,739.37,27.07,0.00,,Colônia Albuquerque,218,Parque São Pedro,Porto,MA,Brasil,cancelado,2024-10-04
44d77475-6b8c-46e6-8f00-cddbd2dc3c3f,710.630.357-00,225.16,64.92,0.00,,Vila de Almeida,782,Vila Esplanada,Barbosa,RO,Brasil,cancelado,2024-05-28
78c5b76e-c76d-497f-a393-1957b9b6d271,550.761.429-96,1384.79,86.19,0.00,,Fazenda Juan Pacheco,81,Colégio Batista,Sales Verde,PA,Brasil,pago,2023-11-03
7b80cbb8-3160-4656-b9e4-5a2e1a9b1607,985.519.788-84,1079.48,43.82,0.00,,Área Gustavo Henrique Abreu,35,Boa Esperança,Ramos do Oeste,RJ,Brasil,pendente,2025-05-04
dbb90c07-b65d-4d7b-a6e1-100ceb8708ef,355.968.265-32,1402.45,32.42,197.54,CUPOM709E7587,Sítio Danilo Melo,8,São Bento,da Rosa de Carvalho,MS,Brasil,pendente,2024-08-22
8e19fa20-9890-41a8-a608-2b120806c1ae,722.277.798-35,952.40,58.79,123.96,CUPOM81825ECF,Trecho Azevedo,96,Universitário,Pacheco,PR,Brasil,enviado,2024-02-27
e9f88b41-8117-481b-9ede-268763072f79,344.138.093-99,1718.37,63.26,0.00,,Jardim Lopes,11,Nova Cintra,Cassiano da Praia,ES,Brasil,enviado,2023-11-13
27c374b2-c845-4bf5-97b7-99b4e89d7ff8,197.724.807-01,828.95,45.70,0.00,,Travessa de Caldeira,25,Vila Mangueiras,Carvalho,PR,Brasil,cancelado,2025-01-08
dd288343-7e70-40fe-84fc-bf3e6f5e9216,652.327.786-40,1927.20,82.07,0.00,,Alameda João Gabriel Melo,9,Luxemburgo,Alves do Oeste,ES,Brasil,enviado,2024-11-12
b6e8b519-a65a-4465-9c28-a363fbff2e5f,001.909.170-26,967.73,67.56,0.00,,Loteamento de Almeida,23,Santa Sofia,Dias Alegre,PE,Brasil,pendente,2024-10-12
bbd4066a-7bee-425f-9afd-af4a04765b82,378.515.100-91,50.31,8.57,2.98,CUPOM744E2DA9,Alameda Aurora Ferreira,98,Manacas,da Paz de Caldeira,PA,Brasil,pendente,2025-05-20
b0361587-1ee3-4b11-ab9d-970fdf5ae932,876.165.874-97,172.18,44.74,0.00,,Distrito Davi Lucas Mendonça,5,Santa Amelia,Cavalcante,RR,Brasil,pendente,2024-06-27
9fdd2c89-b46b-401b-a930-2f33ea27b209,619.291.791-00,105.84,67.76,0.00,,Setor Costela,50,Vila Mantiqueira,Câmara de Novais,AM,Brasil,cancelado,2025-09-26
da65f5e2-d974-4f9c-b06f-33c55e6744aa,691.824.304-86,352.88,41.87,0.00,,Rua de Santos,99,Beira Linha,Câmara de Minas,GO,Brasil,cancelado,2024-05-18
8856d32b-328c-4182-aa9d-8bf7978a34b7,318.884.253-81,487.11,67.11,0.00,,Largo Santos,990,Vila Santa Monica 1ª Seção,Rios de Lopes,AC,Brasil,pago,2024-05-16
19ebe6a0-dde5-4bfe-a92e-4b27143a7538,227.574.900-74,97.14,28.31,17.97,CUPOM6E9B6C27,Viela Carvalho,470,Santa Rita De Cássia,Fonseca,DF,Brasil,pago,2023-11-01
5489f3ba-cf41-411d-b666-e8dd8b0d5604,217.795.822-82,1515.16,28.87,0.00,,Colônia de Câmara,27,Varzea Da Palma,Sampaio de Goiás,RR,Brasil,entregue,2023-11-11
17c57f83-a37f-456a-94e7-eb07cf8edbf8,245.776.694-35,869.93,5.25,0.00,,Lagoa Dom Montenegro,30,Barroca,Sousa,RN,Brasil,entregue,2024-03-09
5a763854-6aed-4966-91b8-ecf0f887320d,816.884.211-08,1314.70,48.12,66.42,CUPOMB0279FBF,Estação de Vasconcelos,1,Vila Madre Gertrudes 2ª Seção,Silveira,CE,Brasil,entregue,2024-01-20
ce768d1e-8c9b-4c8b-859e-664ca818d700,230.950.726-79,1829.98,47.75,0.00,,Praia de da Conceição,9,Conjunto Jardim Filadélfia,Sousa de Jesus,BA,Brasil,cancelado,2024-03-05
c9c8f7c2-1f57-40b5-8dd8-3fd825ab6dc8,168.364.666-73,1332.74,43.02,119.74,CUPOM07886057,Largo Vieira,87,Vila Sesc,Barros de Goiás,TO,Brasil,cancelado,2023-12-11
6b9a27c1-fa94-4168-aafc-95490d48e84a,439.405.299-73,838.09,9.64,0.00,,Estrada de Novais,4,Vila Madre Gertrudes 4ª Seção,Cunha da Praia,PA,Brasil,cancelado,2024-11-10
cc4cbf94-88f7-4076-91ab-3e4f2d5a4757,632.927.458-26,149.87,41.00,21.63,CUPOM286D2B4D,Loteamento Luiz Felipe Andrade,62,Vila Puc,da Rocha,BA,Brasil,enviado,2024-01-23
75eb18bd-a838-44fd-b49c-8ec23f0447d5,372.520.824-43,1420.35,32.45,170.97,CUPOM6C87B483,Passarela Duarte,2,São Gonçalo,Vargas de Minas,DF,Brasil,pago,2024-05-26
a4775b30-db0a-4972-ba96-233491d9c304,557.327.048-82,418.71,21.39,0.00,,Viaduto Davi Lucca Araújo,25,Jardim Dos Comerciarios,Lopes Verde,DF,Brasil,cancelado,2023-11-03
805d8f6b-a28a-4da5-b3cf-14f3a734e52a,190.666.464-39,1877.94,80.40,138.66,CUPOMC8689121,Ladeira de Ribeiro,413,Milionario,Pimenta,RR,Brasil,cancelado,2025-09-23
429ba7f6-c104-4fa5-a13c-28aa30424a6c,699.353.936-89,1923.26,21.78,0.00,,Conjunto Aragão,29,Beija Flor,Câmara da Praia,RS,Brasil,pendente,2025-01-06
dca7670d-caac-46fa-9fa4-dc5800f3587a,034.583.770-78,1958.64,25.56,0.00,,Campo Isis das Neves,51,Vila Das Oliveiras,Costela Grande,PB,Brasil,entregue,2025-03-24
4fbd9339-fde3-4c3d-84fa-c14714584b21,642.452.549-51,336.84,87.02,0.00,,Viela de Sousa,78,Centro,Rodrigues,CE,Brasil,pendente,2024-09-06
e25a7d61-da82-4a34-ae51-8449c978c8cd,079.523.900-25,1549.30,54.47,160.62,CUPOM86B0189C,Residencial Casa Grande,12,Novo Aarão Reis,Viana,PI,Brasil,pago,2025-07-21
f5ba7123-9506-4b49-8f64-98c61fd081bd,762.327.638-23,186.40,46.90,0.00,,Residencial Melo,24,Manacas,Sá,PA,Brasil,pago,2024-01-10
adf928cb-955e-454a-899e-11cb7e02290d,237.384.859-27,1806.04,97.02,0.00,,Alameda de Gonçalves,20,Confisco,Correia,AL,Brasil,pago,2024-06-06
2191ec81-1bff-4b61-add6-73d2c1c70762,934.105.818-27,479.79,26.24,32.46,CUPOMDE603C98,Trecho Luiz Miguel Rocha,963,Vila São Rafael,Ramos,MA,Brasil,entregue,2024-09-27
9f5e6acc-8b7f-46ba-8a0c-4409237f2dc0,189.658.948-47,1615.25,67.19,294.10,CUPOM7B6628A6,Parque Rebeca Martins,71,Ouro Preto,Ferreira da Praia,ES,Brasil,cancelado,2025-01-23
56825428-1a89-4f02-9880-835696539fb2,053.110.685-26,906.33,99.71,0.00,,Jardim de da Luz,83,Pindorama,da Paz,AL,Brasil,enviado,2024-12-15
0bf79903-5f34-4d21-8e79-486b07ced0a6,855.747.792-16,1137.96,42.48,0.00,,Praça Monteiro,573,Mariquinhas,da Cunha,MS,Brasil,pago,2023-11-18
141b4ebb-e910-4c4d-8d0a-f5b92f1ac28b,541.704.577-82,384.85,17.79,32.16,CUPOM855D83CD,Jardim Monteiro,42,Eymard,da Rocha Paulista,ES,Brasil,entregue,2025-08-21
6d9ac3f0-68ed-4541-9583-46e3542e579c,597.941.670-04,279.46,54.25,0.00,,Lago de Gomes,3,Pousada Santo Antonio,Mendes do Galho,PA,Brasil,cancelado,2024-04-05
f3879290-4b29-442f-a611-36d4352809f1,186.897.844-15,707.41,68.79,0.00,,Lago de Viana,581,Flavio Marques Lisboa,da Luz Alegre,AL,Brasil,enviado,2024-09-03
9cfc9a3f-012a-43b6-bced-6742c25eb392,066.492.288-09,1876.52,39.94,145.43,CUPOM64104CDD,Trevo de Gomes,50,São Lucas,das Neves,MG,Brasil,pago,2023-11-04
02f70f29-10c3-4af2-a3b9-ca7b251a5656,731.223.527-92,1885.01,68.96,0.00,,Loteamento Vieira,93,Araguaia,Lopes da Prata,PB,Brasil,pendente,2025-02-05
8bc080f2-6716-4a62-b945-3156f9ed6b12,861.258.566-70,1354.55,76.04,0.00,,Viaduto de Lima,38,Jatobá,da Mata,CE,Brasil,enviado,2024-05-28
1342c5f0-f3be-4d8c-8ceb-dc2d6fba92dd,930.198.656-29,1877.74,21.80,0.00,,Sítio Letícia Freitas,56,Vila Madre Gertrudes 2ª Seção,Gomes,PR,Brasil,cancelado,2025-06-15
63549f56-8d93-4347-b245-e66384419b08,269.158.007-79,1824.32,59.98,0.00,,Estação de Santos,525,Granja De Freitas,Pires,PA,Brasil,pendente,2023-12-13
f27b86f4-36b1-4c47-b1c7-50deb984c46a,683.122.863-56,804.45,84.33,0.00,,Setor Gomes,4,Etelvina Carneiro,Rocha de Sousa,PI,Brasil,cancelado,2024-08-29
fac08b16-a3e8-454a-92be-f07242bc05c8,176.148.514-97,1569.17,70.17,0.00,,Campo de Viana,24,Carlos Prates,Jesus,SP,Brasil,pendente,2025-05-20
2f2ffd87-81fc-4b1c-a5ba-baed49288044,680.044.279-40,1684.26,58.47,0.00,,Chácara Mendes,64,Bom Jesus,Jesus,RJ,Brasil,pago,2025-07-06
c97904e1-ccdf-410d-b24e-412f7bd1ff11,645.882.678-19,674.60,53.62,0.00,,Loteamento Pires,30,Nova Cachoeirinha,Azevedo,PB,Brasil,enviado,2025-07-01
caddf8c0-8e8b-4098-bbaf-c4f08e96d575,163.508.338-07,463.59,11.34,0.00,,Travessa Vinicius Ribeiro,859,João Paulo Ii,da Rocha Paulista,AM,Brasil,cancelado,2023-12-01
59e290ac-e81d-44e4-91c8-c315b34234b7,539.008.855-68,896.48,49.86,139.35,CUPOM86056EDF,Residencial Pimenta,6,Barão Homem De Melo 2ª Seção,Novais da Praia,PR,Brasil,cancelado,2025-01-21
7be7badf-8a6e-4ad4-a0ea-5d30197b6248,953.331.725-68,396.38,22.13,0.00,,Chácara Lorenzo Casa Grande,534,São Luiz,Pires,BA,Brasil,enviado,2023-11-22
6a093cfd-f99a-4a8e-a318-39286f8cb103,540.384.045-28,549.80,77.56,0.00,,Feira Kaique Correia,269,Conjunto Lagoa,Costa do Campo,SE,Brasil,entregue,2024-04-11
707bb706-8fd5-4152-b883-4a00bdbf9742,579.067.726-25,178.52,19.29,0.00,,Chácara Ayla da Luz,367,Vila Nova Cachoeirinha 3ª Seção,Guerra do Amparo,AL,Brasil,cancelado,2025-08-27
bf8f664f-a95a-4348-8fc3-ebfe7295d53f,315.046.709-79,1108.04,17.01,0.00,,Morro Sampaio,50,Cruzeiro,da Mota,MG,Brasil,entregue,2025-01-15
bc54fcd1-890a-469f-93df-ae9484a442e6,462.004.433-42,1236.49,53.15,0.00,,Condomínio Pinto,55,São Benedito,Sousa,DF,Brasil,cancelado,2025-01-31
4c2632ad-3fb1-4a3d-a564-8ef5302ec344,525.214.763-02,248.24,61.09,13.65,CUPOM7AB76AA8,Conjunto de Pacheco,59,Grota,Novaes,RO,Brasil,pendente,2024-04-30
c794d0b4-995c-481b-a529-4ec037f1979f,643.772.706-53,1726.34,59.91,0.00,,Recanto Leandro Jesus,171,Salgado Filho,Sampaio de Goiás,RN,Brasil,pendente,2024-04-01
1b4a6f0b-fe68-4252-adc0-862e4cc6d79b,729.812.976-57,1301.48,42.51,0.00,,Chácara Duarte,66,Vila Antena Montanhês,da Cruz,RR,Brasil,pago,2025-02-16
f36773e8-d139-4ff4-8680-9b09853d5d0e,786.381.404-62,259.72,30.27,0.00,,Estrada de Albuquerque,55,Santo André,Azevedo,TO,Brasil,entregue,2025-06-13
72068894-68e9-4d79-8be5-0956373a7d00,027.625.574-31,1232.41,18.54,0.00,,Parque de Rocha,111,Vila São João Batista,Alves de Goiás,CE,Brasil,enviado,2024-01-14
8946e551-3e47-41a6-90db-1975a275be64,614.150.654-27,1784.43,52.36,128.03,CUPOM9DC2BA47,Lagoa Pires,1,Vila Nossa Senhora Do Rosário,Macedo,BA,Brasil,pago,2023-11-25
371751f5-2a9f-4e05-9c9b-13f1e93c43cb,654.430.182-18,934.63,60.82,0.00,,Largo de da Rosa,13,Maria Virgínia,Brito de Siqueira,ES,Brasil,pendente,2023-11-06
f35ab360-0190-490c-be2f-c4f08ccd0a57,052.997.273-53,672.99,60.45,0.00,,Praça de da Conceição,51,Colégio Batista,Fonseca Grande,SC,Brasil,pago,2025-03-27
552643b1-ec19-42ef-bfec-25a01ac3ffe4,390.735.136-57,1031.29,7.52,0.00,,Parque Martins,2,Floramar,Gonçalves,CE,Brasil,entregue,2023-10-24
ea10be17-4f45-4e96-9413-3823a2276c38,597.238.495-54,1870.82,59.39,0.00,,Trevo Nicole Leão,757,Vila Satélite,Casa Grande da Prata,SC,Brasil,pendente,2025-01-04
e31bb80d-929c-4b5f-868a-e8f8fc656fe4,376.651.621-71,1648.76,44.76,0.00,,Lagoa Ana Montenegro,129,João Pinheiro,Andrade Paulista,RN,Brasil,entregue,2024-11-23
c6ceab8c-059b-4583-8ef1-6b0c760aeb15,605.901.839-53,1041.08,17.31,0.00,,Distrito Allana Viana,81,Vila Jardim São José,da Cunha,SE,Brasil,pendente,2024-05-14
c1c8320a-3928-4479-a8c0-d91d35a99d72,711.276.064-65,622.94,31.42,0.00,,Praia de Lima,41,Cdi Jatoba,das Neves Paulista,MA,Brasil,pendente,2024-12-31
8aa32fe0-a8f9-4548-b91e-340b5a317975,158.877.192-95,1210.73,44.80,0.00,,Campo Aragão,66,São Marcos,Novais,RN,Brasil,cancelado,2025-06-04
484fdc0f-6b84-4b76-9aa1-9fa402c439da,332.955.839-75,917.44,37.95,0.00,,Lago Pires,60,Tiradentes,da Rosa,GO,Brasil,enviado,2023-12-02
e1953412-c223-4dcd-ae03-5247e3b0ccf7,972.882.454-58,1796.26,10.39,0.00,,Pátio de Porto,326,Glória,Câmara,RR,Brasil,enviado,2025-09-24
5eb63ed6-027d-4794-ba3d-88c58a8b1548,667.290.148-51,1718.92,30.56,0.00,,Lago Maria Isis Peixoto,572,Minas Caixa,Lopes da Serra,AM,Brasil,pendente,2024-05-31
ff21e8f0-acc8-4317-9917-8dfb81e5b817,907.207.762-71,1032.78,47.01,0.00,,Viela de Mendes,63,Marçola,Andrade de Minas,RN,Brasil,pendente,2023-11-28
f753ebaf-6412-4825-8cd3-ab68e701fd27,745.183.678-07,168.28,8.72,0.00,,Praça Melo,68,Vila Novo São Lucas,Lopes,PA,Brasil,enviado,2025-08-28
f9dbc2b4-9876-4183-a9db-9e1493f79e8a,208.399.070-57,512.51,7.59,0.00,,Alameda Breno Barbosa,57,Copacabana,Teixeira,MG,Brasil,pago,2025-01-27
776d217f-c626-4b46-962f-c11c445502c9,064.348.585-60,1854.43,59.85,0.00,,Esplanada Costa,63,Alta Tensão 1ª Seção,Duarte,BA,Brasil,enviado,2024-10-23
a9d7a22f-466d-4372-b930-210e425ee19e,514.573.198-98,536.40,52.41,27.63,CUPOM2369F839,Recanto de Cardoso,98,Nova Gameleira,Lima Grande,DF,Brasil,pendente,2024-12-24
77c61ca0-8db3-4c2d-ad73-37b6147c7530,169.411.105-67,420.76,39.02,0.00,,Vereda Ana Liz Albuquerque,46,Jardim São José,Nascimento,MG,Brasil,cancelado,2025-01-21
5a06f05a-e191-480c-9782-bfe89bbd0f74,240.721.313-57,502.27,63.95,0.00,,Chácara Casa Grande,56,Esperança,Carvalho Verde,GO,Brasil,cancelado,2023-11-10
165c14c9-b68a-4925-a6ec-6b7779f1f536,378.515.100-91,332.35,56.24,23.43,CUPOM68060F43,Esplanada Rodrigo da Conceição,27,Vila Califórnia,Abreu,SC,Brasil,enviado,2024-08-18
6b8064e0-21e0-4b28-b351-e6a98b5f0cbc,533.007.670-07,377.41,39.83,0.00,,Rodovia Jesus,57,Vila Atila De Paiva,Oliveira Paulista,CE,Brasil,enviado,2023-10-21
85b6b151-4302-40cb-aaa0-5dcdc6f57f38,128.388.314-04,1338.16,79.62,117.02,CUPOM07BDF7C9,Lago Ramos,16,Ernesto Nascimento,Fonseca,SC,Brasil,cancelado,2025-04-11
