id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
32003734-5dde-46cd-bc1e-f91282a30382,Maria Vitória Monteiro,1994-05-30,556.037.458-04,64970435,da Conceição,BA,Brasil,M,+55 (031) 9879 4800,55603745804@exemplo.com.br,2025-07-20
89009a23-af6f-4b4f-b38d-52aab8cfff34,Ravi Lucca Pimenta,1945-06-20,724.600.123-34,74231-157,Almeida Paulista,TO,Brasil,M,41 0051-8276,72460012334@exemplo.com.br,2025-05-13
f71199ae-f01f-4a49-8c41-a55d7c8d6455,Melina Pacheco,1951-05-03,385.295.431-81,32757528,Porto da Prata,SE,Brasil,F,61 2447 9131,38529543181@exemplo.com.br,2024-12-03
890642ea-9877-4e3f-a8f6-256242421248,Maria Alice Garcia,1970-06-02,240.151.028-90,22601-383,Fogaça,MA,Brasil,F,(021) 2968-4274,24015102890@exemplo.com.br,2024-10-14
9972652f-99c6-4fea-a58d-822ea1f16d0e,Cecília Machado,1934-10-05,788.976.738-57,25027-022,Sá do Oeste,RN,Brasil,M,11 5866 2133,78897673857@exemplo.com.br,2025-09-16
d6e8673d-2448-455b-b511-b100fe565db3,Ravi Vargas,1940-02-15,440.739.778-69,68163841,Câmara,PR,Brasil,F,+55 (081) 4184 7954,44073977869@exemplo.com.br,2024-03-12
dff747ee-6763-4610-99a6-63b7e65ffd16,Davi Sousa,1938-03-04,861.961.466-14,49062-763,Abreu,RN,Brasil,F,(081) 6092 3410,86196146614@exemplo.com.br,2024-03-13
19414a5f-ed64-4c07-b739-e08e1a7b0e0c,Rhavi Martins,1960-06-04,490.418.969-85,26366-904,Rodrigues do Galho,AM,Brasil,M,(081) 5069-0058,49041896985@exemplo.com.br,2024-01-04
5b91f69a-6499-43d7-b182-e3659f20f011,Melina Vieira,1943-05-23,993.365.994-98,43595-271,da Cunha,SE,Brasil,M,+55 31 2221-4580,99336599498@exemplo.com.br,2024-09-18
f5620940-5f40-4515-a296-aa152ae1cd87,Srta. Alexia Sá,1997-10-06,028.667.326-34,03610684,Barros,RN,Brasil,F,61 2797-3818,02866732634@exemplo.com.br,2024-02-16
9830652d-9823-4084-898d-dd2886d9b417,Luigi Cavalcante,1955-03-18,312.396.809-44,14695-996,da Conceição,CE,Brasil,M,0500-154-2280,31239680944@exemplo.com.br,2024-06-03
bc106bc8-93ef-408b-83c2-22adab190275,Ana Julia Lima,1970-12-20,542.950.941-94,25369-005,da Mota Grande,SE,Brasil,F,+55 31 1717-7099,54295094194@exemplo.com.br,2024-03-31
92e4388d-0405-4c9a-b24a-bf47a65e0a7d,José Fonseca,1976-11-30,006.089.789-32,17486-924,Pinto da Serra,AC,Brasil,F,+55 61 4606-8913,00608978932@exemplo.com.br,2024-10-15
b2ea5d2d-3d99-4371-b184-c14f2ef3f6e6,Maitê Cavalcante,2004-06-01,722.968.687-05,05792495,da Cruz,MG,Brasil,M,(031) 8946-4062,72296868705@exemplo.com.br,2024-11-26
7f99e1f5-b44b-4a3e-a5a9-28772cf706ed,Bella Montenegro,1994-01-29,992.620.387-21,49242-990,da Luz do Galho,SE,Brasil,M,0900 692 5722,99262038721@exemplo.com.br,2024-12-21
dbc2ed1f-001b-4b14-846d-090718b27087,Maria Vitória Lopes,1969-01-02,334.718.195-41,73184-721,Pacheco de Moreira,PA,Brasil,M,(084) 2575 1470,33471819541@exemplo.com.br,2024-09-11
44d2dc03-ff9a-4188-9774-ee9d841eebed,Alexandre Montenegro,1959-11-08,944.015.822-74,15150670,Cirino,DF,Brasil,M,+55 11 1531 0568,94401582274@exemplo.com.br,2024-04-21
41d3e721-1811-4aaa-9a81-956b487c2435,Davi Lucas Fernandes,2000-03-05,472.688.475-26,73166-061,Costela Verde,PE,Brasil,F,+55 (081) 4046 1921,47268847526@exemplo.com.br,2025-07-21
8c56b519-6a02-4df2-9830-8f04309ba425,Lucas Gabriel Pereira,1962-01-13,200.493.415-09,13224-840,Costela,PB,Brasil,F,+55 (021) 9253 6863,20049341509@exemplo.com.br,2025-08-09
74628723-c2a7-490b-b877-77bafe864ae3,Sr. Cauã Porto,2007-07-21,378.246.366-14,59231994,da Conceição das Pedras,RN,Brasil,F,21 0342 2524,37824636614@exemplo.com.br,2024-08-27
8feee3c5-8c04-4876-8061-f8a0d9815174,Maria Fernanda Monteiro,1975-11-27,471.885.728-98,62688520,Aparecida da Praia,RS,Brasil,M,11 0755-3667,47188572898@exemplo.com.br,2025-01-14
34cb4ca6-9976-4fcc-9b83-d9ef233445fd,Carlos Eduardo Moraes,1953-04-27,465.564.229-60,09436516,Pacheco,CE,Brasil,F,+55 81 9352-0862,46556422960@exemplo.com.br,2024-12-17
99e0a1d7-a15d-4f86-929f-026eb335764f,Sr. Gabriel Azevedo,1937-03-22,865.335.756-40,48956-674,Aparecida,RS,Brasil,M,(061) 2591 0008,86533575640@exemplo.com.br,2024-03-26
bca36ef2-fba3-4167-bd94-a24885163a25,Gabriela Casa Grande,2007-05-24,616.593.998-59,63898040,Freitas de Aparecida,MA,Brasil,M,(041) 8862-8899,61659399859@exemplo.com.br,2024-06-12
4a2d26ac-9786-4aba-986e-21cf60f61d7d,Sr. Vinicius Santos,1971-03-13,506.653.921-26,02226585,das Neves do Campo,SP,Brasil,F,+55 84 8094 3938,50665392126@exemplo.com.br,2023-11-28
d16394fb-2f41-4ba7-a11a-a034fcd4f302,Alexandre Fernandes,1972-03-22,417.077.562-15,16108998,Rodrigues,RS,Brasil,F,+55 (071) 2941 0354,41707756215@exemplo.com.br,2023-10-19
4533de8f-fbee-4acf-990c-5740f825286f,Sr. Arthur Pastor,2006-10-02,688.938.631-80,19123-315,Jesus de Goiás,RO,Brasil,M,(081) 0423-9322,68893863180@exemplo.com.br,2025-08-23
5b17aa40-ce83-4704-8aec-3e0c2fe00a28,Sra. Ana Laura Martins,1944-10-08,523.384.344-64,88539910,Araújo da Mata,PI,Brasil,F,84 6105 5051,52338434464@exemplo.com.br,2023-12-30
5deb667e-c8d6-4cac-b648-d97aa6d61dab,Vitor da Mota,2004-11-07,319.728.337-42,84671-587,Casa Grande da Serra,MG,Brasil,M,0900 351 5314,31972833742@exemplo.com.br,2024-04-27
b00b1da3-e262-4706-bc6b-9a6a36382808,Apollo Pastor,1938-07-08,007.629.310-24,59921-529,Martins,CE,Brasil,M,+55 31 8993-2849,00762931024@exemplo.com.br,2025-03-05
3fda5fb1-70fe-4ac7-879c-38d299fa7683,Luísa Melo,1959-01-18,390.492.851-53,97431-915,Moura,RS,Brasil,F,41 5313 5756,39049285153@exemplo.com.br,2023-10-01
342b238f-2ba5-4684-82bb-bad92f5340de,Felipe Nunes,2002-04-01,432.979.880-29,05972679,Nunes da Mata,GO,Brasil,F,(011) 9090-6213,43297988029@exemplo.com.br,2024-07-01
fbd18b88-56e0-4af6-a986-997233f06641,Lorenzo Albuquerque,1952-06-06,223.502.015-77,41037575,Souza,AC,Brasil,M,+55 (071) 1292 5544,22350201577@exemplo.com.br,2025-01-30
78bcdf7c-8e3c-44e9-b30c-af92c49526f3,Diego Ferreira,1968-06-04,432.494.190-52,42270-471,Ramos do Amparo,MA,Brasil,M,31 3701-4487,43249419052@exemplo.com.br,2025-01-30
259f79d6-98ec-4cf6-9970-ea6a94c3449e,Hellena Carvalho,1982-06-14,588.774.822-67,75170927,Costela do Amparo,PB,Brasil,F,+55 61 8981-3925,58877482267@exemplo.com.br,2025-07-28
1039a00d-943d-4850-a5ea-26d78e3ca21e,Emilly Cirino,1974-01-13,957.118.451-51,56169333,Leão,PE,Brasil,M,+55 21 2273-8049,95711845151@exemplo.com.br,2024-08-14
9ac7fa34-0bfd-4205-a770-b1aad2275334,Nathan Carvalho,1935-02-12,943.193.334-06,35467-112,da Rosa,MS,Brasil,F,21 4197 8290,94319333406@exemplo.com.br,2023-12-06
a5f5db98-4802-4679-9e45-c21973c72654,Julia Costela,1944-07-20,343.118.273-36,99645441,Montenegro,GO,Brasil,F,0300 255 1871,34311827336@exemplo.com.br,2024-01-16
ce3be161-9de7-4184-b81b-960fd643873a,Ravi Lucca Aragão,1952-03-16,197.402.019-83,76217-163,da Conceição,RS,Brasil,M,+55 (041) 6908 9105,19740201983@exemplo.com.br,2025-06-07
d66d34bf-167f-4ae6-9ae8-0395d5b07117,Cauã Leão,1988-03-29,058.522.221-47,57984-700,Vieira Grande,RN,Brasil,F,0800-766-4742,05852222147@exemplo.com.br,2023-12-19
47490a48-b1d2-4884-b073-591e9390d894,José Miguel Pastor,1943-07-07,171.772.200-76,28536-413,Caldeira,GO,Brasil,M,51 4686 6300,17177220076@exemplo.com.br,2024-08-26
fb39edf1-2ec8-4cd0-8b7b-93672014a416,Ravi Lucca Costa,1964-12-02,368.997.984-79,37720-171,Caldeira Verde,SP,Brasil,F,(084) 1969 6843,36899798479@exemplo.com.br,2025-05-12
d7b65f4a-f61e-4d99-90d7-6aaa8a719794,Carlos Eduardo Castro,1937-02-18,993.137.527-10,43415896,Montenegro das Flores,RN,Brasil,M,0800 163 9816,99313752710@exemplo.com.br,2024-04-22
504cb649-ee2b-40a5-9a1a-8089ff595ebb,Ian Araújo,2004-08-24,445.212.485-56,20634758,das Neves,AP,Brasil,M,+55 61 5968-0154,44521248556@exemplo.com.br,2023-11-17
a9728cbf-4a3c-4937-b089-58967eab316f,Raquel Ferreira,1986-10-16,365.556.994-01,24352-787,da Paz do Sul,RS,Brasil,F,+55 84 1588 4475,36555699401@exemplo.com.br,2025-01-01
273c3662-454d-40c0-9d12-5b141bab6de2,Matteo Duarte,1960-12-21,157.210.804-61,18894-855,da Cunha da Praia,CE,Brasil,F,(061) 2285-7235,15721080461@exemplo.com.br,2024-03-20
74ef45f4-baf3-44b9-a905-f22dbbffd109,Henrique da Mata,1981-01-14,909.962.038-71,97339-708,Pacheco Grande,MT,Brasil,M,+55 (021) 5798-7947,90996203871@exemplo.com.br,2024-05-23
c14cf059-e625-4eba-b46e-092f25fc65cd,Arthur Gabriel da Conceição,2001-01-13,783.046.836-71,61435-821,Costa do Sul,TO,Brasil,M,+55 (011) 0557-1655,78304683671@exemplo.com.br,2024-08-18
28052249-82ff-41a7-8485-00924ee69ed2,Alice Mendonça,1951-07-06,195.637.423-79,11497101,Correia do Amparo,AP,Brasil,M,0900 673 0217,19563742379@exemplo.com.br,2023-11-19
ea89d9e8-60e3-494e-9bf3-b68d9498e803,Luiza da Mata,1965-06-06,566.778.866-74,00065624,da Luz de Moraes,PB,Brasil,F,(031) 0999-2279,56677886674@exemplo.com.br,2024-03-18
43aa4fa7-dd3a-4e29-b8a8-05ab57b698db,Benicio Melo,2001-07-25,617.907.395-44,03031102,Pereira do Galho,RO,Brasil,F,41 1541-7877,61790739544@exemplo.com.br,2025-01-28
356cef56-9007-44b8-89a2-c9ef43a928c1,Caio Barbosa,1963-07-13,735.233.205-99,71442815,da Mata do Campo,PI,Brasil,F,(011) 6551-6044,73523320599@exemplo.com.br,2023-11-17
60691010-2204-4b45-a6bb-12da8b51912c,Enzo da Conceição,2003-01-18,414.142.626-71,61101486,Mendes da Mata,RN,Brasil,M,+55 (084) 3280 2414,41414262671@exemplo.com.br,2024-11-07
86ced293-ab6d-4944-a223-aef5356ec14f,Davi Luiz da Rocha,1989-10-01,020.451.971-81,21985740,Novais,GO,Brasil,F,+55 (011) 0119-6054,02045197181@exemplo.com.br,2023-11-03
73ed1fea-57a4-417a-8588-ca6f148937ae,Maria Cunha,1949-05-23,945.501.306-68,11087-118,Monteiro,AL,Brasil,F,+55 (031) 2118-1368,94550130668@exemplo.com.br,2024-05-03
1ddddc5b-2ec1-40d3-99a1-db0eba7877cf,Yuri Moraes,1953-08-24,870.236.547-74,32332754,da Rosa,MG,Brasil,M,(021) 8456-6682,87023654774@exemplo.com.br,2025-07-08
2ebfae6e-dfbf-4b15-97a8-8c4585ae3a42,Gustavo Henrique Pereira,2005-07-15,451.281.241-16,43739311,Mendes de Casa Grande,AL,Brasil,M,84 2694-3949,45128124116@exemplo.com.br,2025-08-06
c9f79d60-8685-4b46-bbbe-1335d36c60f5,Nicolas Mendonça,1973-03-26,237.429.402-83,78181120,Ramos das Pedras,TO,Brasil,F,+55 (084) 4881-5982,23742940283@exemplo.com.br,2023-09-27
3e0a9aac-6e9a-4064-8d3e-206072ec0579,Heloisa Barbosa,1948-08-08,902.570.871-17,36156144,Azevedo,TO,Brasil,M,(051) 5969 7558,90257087117@exemplo.com.br,2024-05-06
7e58b167-30d9-4cf2-95cb-bb97ee0c0376,Nathan Barros,1975-05-05,401.005.760-04,78807688,Cirino,PA,Brasil,F,+55 41 7410 8375,40100576004@exemplo.com.br,2025-04-22
680e8d4f-85d2-4418-b80d-c092aee3d326,Benício Vieira,2002-03-15,505.452.004-29,27809466,Câmara,MG,Brasil,M,81 2440 0892,50545200429@exemplo.com.br,2024-06-23
eee0a3e7-0736-4d62-b73e-bda4033b11ab,Maria Laura Camargo,1937-12-15,496.055.658-47,22119840,Sales,MA,Brasil,M,(011) 6617-7682,49605565847@exemplo.com.br,2024-08-02
f948e676-19f1-4dd8-8023-b6983e579ab2,João Lucas Monteiro,1969-09-27,971.386.712-53,48408-415,Silva Grande,AL,Brasil,M,+55 61 4544-0800,97138671253@exemplo.com.br,2024-05-09
7690b93a-547f-46e4-9b78-52632cb4bfb6,Diego Ferreira,1966-02-25,724.616.272-14,77896944,Martins do Norte,SP,Brasil,F,0300-303-9596,72461627214@exemplo.com.br,2025-09-02
bfd52f51-e2af-4c3f-9f1a-9848474c0d0f,Cecília Correia,1963-10-07,664.246.040-64,99015-215,da Luz,SE,Brasil,M,+55 84 4050-8285,66424604064@exemplo.com.br,2024-01-23
9c6fbd9b-02f6-4fd7-9723-bfc92b3a2a02,Emilly Pinto,1941-04-06,013.204.385-05,77283-901,da Rosa Alegre,MT,Brasil,M,+55 71 1288 0737,01320438505@exemplo.com.br,2023-12-06
10e23d08-675a-4c77-b967-6bc3dab21c4e,Aylla Vasconcelos,1942-02-17,033.109.275-12,93496-085,Souza,SC,Brasil,F,81 5516 8092,03310927512@exemplo.com.br,2024-04-22
7a29e414-4a4f-4104-97cd-08afa7a3f713,Olivia Rios,1990-10-04,730.658.073-27,22622481,Porto de Pacheco,PB,Brasil,F,+55 (051) 0117-1598,73065807327@exemplo.com.br,2024-07-13
c4f31d2d-2e7e-439e-b39b-a0c7f53d9938,Caleb da Costa,1998-10-25,349.910.452-85,72869-836,Garcia,SE,Brasil,M,31 9719-9376,34991045285@exemplo.com.br,2024-11-04
fa73d492-6865-4ab1-adf5-79c037e1c546,Beatriz das Neves,1944-10-08,366.200.754-65,16621-510,Borges,SE,Brasil,F,+55 (041) 7646-8136,36620075465@exemplo.com.br,2024-03-15
6d8f6d2b-d032-4b10-bb50-5068750c28d6,Manuela Camargo,1975-10-17,562.985.863-17,77240012,Mendes da Praia,MT,Brasil,F,0300 604 9459,56298586317@exemplo.com.br,2023-10-18
2385f767-a027-4332-8318-9a07ddd1ce9d,Olívia Carvalho,1941-08-02,275.321.761-23,70917738,Vasconcelos,AL,Brasil,F,(084) 4766-4723,27532176123@exemplo.com.br,2025-02-03
32b4cbfc-9326-4bd6-bcb2-08786f1df854,Giovanna Macedo,1987-02-06,605.391.878-56,96599-309,Garcia,PB,Brasil,F,(061) 5874 6121,60539187856@exemplo.com.br,2025-06-08
d98c05c0-6f8a-4d6a-bd44-1e48152edf3a,Mariane Fernandes,1997-11-18,471.016.812-08,29842-998,Câmara,GO,Brasil,M,0500-496-4071,47101681208@exemplo.com.br,2023-12-01
1d7c4957-2f94-4572-a7e6-f530fd68c66d,Dr. Ravi Lucca Silveira,1967-04-20,963.937.394-18,23773204,Aragão de Goiás,DF,Brasil,M,+55 (031) 7376-8817,96393739418@exemplo.com.br,2025-06-27
8d41e2e8-d125-4076-a76c-fa36f9f21ea8,Maysa Guerra,1962-10-13,362.478.532-92,85400-261,Cirino,AP,Brasil,F,+55 (041) 3444-9290,36247853292@exemplo.com.br,2024-09-05
d53726ee-af0d-45fc-a998-15af83860fd4,José Miguel Cavalcanti,1946-02-15,734.354.785-40,26083688,Ferreira,BA,Brasil,M,+55 (071) 4384 9277,73435478540@exemplo.com.br,2024-04-11
40952b06-da5d-4902-855a-2b152ea7d6d3,Vitor Hugo Pires,1971-05-20,040.657.301-84,58665419,Cunha,AP,Brasil,F,+55 (031) 1428-5081,04065730184@exemplo.com.br,2025-08-19
e50ff946-c205-4ae6-aeeb-636d783fe83e,Stephany Gomes,1934-10-16,336.964.576-22,22003303,Carvalho,GO,Brasil,F,+55 71 5172 6109,33696457622@exemplo.com.br,2025-08-31
34add9fb-08bf-474f-9988-f28858c51af6,Evelyn Machado,1970-06-26,440.962.079-60,40897695,Moraes,MT,Brasil,F,+55 (021) 2879 5821,44096207960@exemplo.com.br,2024-11-25
cbdc157e-5fb9-41b3-9c06-9d0afe7bea92,Maria Luiza Castro,1941-04-27,431.833.818-67,63262-736,Machado de Pires,TO,Brasil,F,+55 11 9795 0539,43183381867@exemplo.com.br,2025-05-12
ce77e07e-8c47-45c7-903b-a13fe96bc133,Apollo Casa Grande,1970-12-13,050.458.120-34,63162-188,Cirino,DF,Brasil,F,0500 550 4569,05045812034@exemplo.com.br,2023-12-28
6058c086-7361-40e0-8379-4658dadd868e,Vinícius Mendonça,1986-09-24,915.434.060-68,06838800,Borges Alegre,AL,Brasil,F,+55 11 3401 4588,91543406068@exemplo.com.br,2023-11-14
0f280ca8-c9d9-41b4-835b-7fc0614d3184,Dra. Nicole Barros,1957-02-24,696.512.773-92,54227-515,da Cruz de Minas,PE,Brasil,F,+55 (051) 4158-5070,69651277392@exemplo.com.br,2025-01-21
1d80cec0-e1be-4ac6-849d-d3911704c579,Maria Isis Viana,2006-02-12,247.348.934-04,65677-400,Pimenta das Pedras,RS,Brasil,F,+55 (011) 6939-6780,24734893404@exemplo.com.br,2025-03-09
c723a7b4-05e6-41d3-83a1-5fe245225e1d,Joaquim Cardoso,2003-04-09,123.341.160-28,21446-796,Jesus da Praia,MS,Brasil,M,+55 41 3843 8417,12334116028@exemplo.com.br,2025-03-23
122d069e-7fba-4e93-a7be-aabc11c1d955,Jade Sales,1991-12-29,675.757.174-05,05435-144,Brito,MS,Brasil,F,+55 (071) 5050-3364,67575717405@exemplo.com.br,2024-11-21
6c63cc0f-c7d7-4568-8be4-a1efe0c8057a,Sr. Benício Costela,1936-03-07,633.702.900-46,41792-827,da Luz,AC,Brasil,F,+55 21 7419 3929,63370290046@exemplo.com.br,2024-10-21
927cb40f-360c-49cc-9703-d9f25c677de7,Kevin Silveira,1984-04-28,252.779.152-53,98966-991,Costela Grande,DF,Brasil,M,(061) 3212 6329,25277915253@exemplo.com.br,2025-06-21
634970a2-1eef-459d-a64b-90e8a11660c6,Anthony Camargo,1975-05-29,321.792.973-62,86433802,Nunes da Mata,RR,Brasil,F,0300 484 7463,32179297362@exemplo.com.br,2025-02-17
640b3cc4-0404-4173-9c35-f3c3deecb5cf,Raquel Oliveira,1982-02-02,414.025.466-67,55135-935,Câmara de Machado,RN,Brasil,M,(084) 3482 1923,41402546667@exemplo.com.br,2025-03-25
86416d3c-1d62-41c2-ba0d-93f444c70678,Emilly Ribeiro,1950-10-08,737.271.249-53,14830237,Caldeira do Galho,MT,Brasil,F,+55 (041) 1439 5884,73727124953@exemplo.com.br,2023-12-21
f35b758d-5aae-45d2-8e9f-ccb35a8f7989,Matheus Albuquerque,1985-04-21,524.563.898-47,73646866,da Conceição,RN,Brasil,F,+55 (051) 7914-9582,52456389847@exemplo.com.br,2024-09-04
12a61036-9c74-43d1-a532-0405e88f3fd9,Sarah Souza,1977-07-17,536.324.910-55,82116979,Macedo do Sul,MS,Brasil,M,11 3549 1939,53632491055@exemplo.com.br,2025-09-09
e3600f7b-9296-4cc8-81d0-0cf7dbaa327a,Noah Azevedo,1969-04-25,447.871.136-87,28885655,Cirino da Praia,MT,Brasil,M,+55 81 2187-3494,44787113687@exemplo.com.br,2024-03-05
fc82155c-26db-43a6-985a-f54b38986269,Maria Isis Ribeiro,1959-01-15,419.092.874-25,30144-167,Moraes de Sá,GO,Brasil,M,84 2250 8025,41909287425@exemplo.com.br,2023-12-14
33ae9a8e-3a97-4af2-8986-13642333e5da,Noah Aragão,1995-05-09,614.576.402-21,02651-676,Camargo da Serra,MS,Brasil,M,+55 31 0670 2685,61457640221@exemplo.com.br,2025-06-09
8f5be8f0-5765-4714-b160-70922f307201,Mariane Leão,1941-02-10,773.044.878-63,42194-741,Correia do Campo,PB,Brasil,F,(021) 1954-4809,77304487863@exemplo.com.br,2025-03-05
d37f1acf-49e6-40a8-8f1b-357bd7ccdfe1,José Martins,1969-05-31,575.091.891-67,20445-987,da Conceição de Araújo,AC,Brasil,M,+55 (051) 5058-2629,57509189167@exemplo.com.br,2025-03-24
8f69e131-0d08-48ac-a289-724ea22fcf13,Augusto Macedo,1994-12-11,323.154.590-56,40209-947,das Neves do Norte,GO,Brasil,F,+55 21 3506 0329,32315459056@exemplo.com.br,2024-07-23
6d01823a-ab01-4716-a3bb-153ad9b7d33c,Calebe Cavalcanti,1970-03-22,233.663.131-45,97493-491,da Costa,RO,Brasil,F,11 5926 7118,23366313145@exemplo.com.br,2025-02-01
ab6a3bef-6409-4b36-b7cf-0217abd98430,Stephany das Neves,1951-06-08,652.223.351-20,57870838,Mendes Grande,RN,Brasil,F,61 6176-9349,65222335120@exemplo.com.br,2024-06-29
08c2f2cf-bd34-44f2-97ff-e03fe2e65061,Levi Peixoto,1999-06-03,948.898.204-25,94490-557,Leão Grande,AM,Brasil,M,+55 84 5881-6352,94889820425@exemplo.com.br,2024-09-03
2d1c90ee-9884-4321-9aea-708c4c8c8b84,Sara Costa,2000-08-26,670.090.771-76,61938385,Castro,MT,Brasil,M,+55 (081) 1198 2050,67009077176@exemplo.com.br,2025-08-12
295f3e00-a4ad-470a-b5d4-7f21080f7ac7,Dra. Emilly Campos,1939-06-17,558.956.681-15,03304-753,Vasconcelos de Nascimento,AM,Brasil,M,84 2479 3190,55895668115@exemplo.com.br,2025-06-19
87b902b5-fada-49cb-b3f4-1139fa2a27f9,Laís Pinto,1988-02-07,093.167.433-03,39838-585,Cirino da Prata,CE,Brasil,F,11 6760 6455,09316743303@exemplo.com.br,2024-04-25
7a4278c1-6f9f-45eb-93c1-180ee6d0d58a,Jade Castro,1982-10-21,706.111.837-35,80975-661,Santos,AC,Brasil,M,71 3062 9879,70611183735@exemplo.com.br,2025-01-08
27c86d67-864f-4a00-abf3-af5d64dbf9cf,Sra. Isadora Pastor,1942-09-25,219.201.826-28,43395145,Pinto do Galho,RJ,Brasil,F,+55 51 2876 0181,21920182628@exemplo.com.br,2025-04-22
1f9133f4-2022-4e26-a0b5-695606c3c1f4,Nathan da Mota,1977-07-01,145.190.801-41,46686570,Vasconcelos,AM,Brasil,M,+55 11 4357 8099,14519080141@exemplo.com.br,2023-11-05
d9d0679e-7bea-40ae-a3fb-7a889b7a04e5,Olívia Souza,1940-03-09,558.600.548-12,11537802,Moura,RR,Brasil,F,(084) 2748-6828,55860054812@exemplo.com.br,2025-09-01
5a18bb13-cbb9-4795-b62b-2b77822df60a,Vitor Gabriel Carvalho,1964-04-07,338.084.591-14,88397500,Cavalcante de Silveira,PR,Brasil,M,84 0093-2303,33808459114@exemplo.com.br,2025-03-25
bdd6062c-5f87-44bf-8b06-465d1f8ece8d,Julia Camargo,1971-04-14,454.098.171-84,49372-002,Souza,MG,Brasil,M,(061) 5181-1026,45409817184@exemplo.com.br,2025-04-28
219db6a7-34c0-4933-b413-275398efbff6,Ana Liz da Mota,1943-11-12,364.814.002-20,48671049,Novaes,ES,Brasil,M,+55 41 7178 8803,36481400220@exemplo.com.br,2023-10-17
af9ff883-1ff3-406b-a9ff-403c09455310,Leonardo Viana,1957-11-05,526.734.351-90,45583-331,Sampaio,MT,Brasil,F,(081) 7810-6549,52673435190@exemplo.com.br,2024-05-04
2d342700-787f-4331-ab3c-f71c6fcc4780,Giovanna Dias,2000-04-14,223.498.140-72,62749162,Oliveira do Galho,MS,Brasil,F,+55 (084) 8535-8796,22349814072@exemplo.com.br,2025-03-09
1a0e6f0a-c46e-4968-9c2f-7da1244ce217,Dr. João Guilherme Sousa,1958-01-15,021.530.820-16,23061655,Souza,RO,Brasil,F,+55 84 9653-8994,02153082016@exemplo.com.br,2024-04-12
21736947-77a4-444a-bfa0-ea6a9d7a616e,Larissa Pires,1972-04-18,727.175.463-42,78416515,Moreira,MS,Brasil,F,+55 (081) 9280-8669,72717546342@exemplo.com.br,2025-03-21
0f222099-059d-40e7-907e-4afdb7c387ab,Isabel Duarte,1936-04-26,040.765.716-57,04382203,Monteiro de Almeida,PB,Brasil,M,(081) 7032 2276,04076571657@exemplo.com.br,2024-04-17
3581072d-3de1-44fa-b5e4-0007e6141a16,Ayla da Mata,1934-12-08,045.079.604-95,26655742,Vieira de Lopes,MS,Brasil,F,+55 (041) 3736-7073,04507960495@exemplo.com.br,2024-10-11
0470b53e-f0c4-45dc-9ad5-ed56d208d4b6,João Sousa,2001-10-26,238.185.755-65,99611-140,Moraes,SP,Brasil,F,84 5443 9532,23818575565@exemplo.com.br,2023-10-26
b6cb3a2e-817f-47de-b396-f185e66c3516,Yasmin Barros,1955-12-19,161.434.338-60,77292158,Rezende da Prata,SP,Brasil,F,+55 41 2791 4754,16143433860@exemplo.com.br,2024-02-03
833ecb1d-34b1-46c0-b5d8-39b0c7bcd222,Matteo Novais,2007-02-07,973.501.161-30,01854607,da Mota,BA,Brasil,M,+55 (011) 3236 1265,97350116130@exemplo.com.br,2025-01-27
bae6076f-66e1-43aa-8b10-674117665829,Esther Teixeira,2003-03-21,541.224.208-21,46194624,das Neves das Flores,DF,Brasil,F,+55 84 9628-6776,54122420821@exemplo.com.br,2023-11-10
a682ee6e-ab3e-43c2-96dd-d2cfc9b68c92,Sr. Davi Lucas Sousa,1941-01-31,808.350.066-82,70012255,Caldeira,MT,Brasil,M,31 2689-8655,80835006682@exemplo.com.br,2024-02-26
d35fb1d4-87d9-4305-ac87-086092eceecd,Sr. Vinícius Vargas,1962-06-26,143.894.783-72,35813720,Oliveira,RJ,Brasil,F,(061) 0813 6860,14389478372@exemplo.com.br,2024-08-11
948a62bb-e10a-4c5a-93d0-b9270f2b26b4,Eloá das Neves,1951-05-21,190.667.839-95,06906342,Novais,RS,Brasil,F,+55 (051) 0117-1233,19066783995@exemplo.com.br,2024-10-16
ac378499-7897-4ea3-a2d8-e6d8e4822524,Alexandre Farias,1944-11-16,310.937.976-68,80284643,Mendonça,RR,Brasil,F,84 4783-3061,31093797668@exemplo.com.br,2024-12-28
13ad848d-333a-47cc-bf57-635c90c6c71d,Aylla Melo,1949-04-14,745.368.511-23,56966-613,Barros de Machado,RS,Brasil,M,(021) 9675-4221,74536851123@exemplo.com.br,2025-01-18
5ee69346-8740-45a9-b251-1a2b89b35487,Isabel Rios,1949-11-16,003.065.334-33,50611067,Gonçalves do Norte,MS,Brasil,F,0500 086 9215,00306533433@exemplo.com.br,2024-05-29
3b75e207-201c-412f-a9dc-af7f250b651b,Vitor Gabriel Melo,1967-10-11,619.854.750-75,33093054,Mendonça da Mata,MT,Brasil,M,(051) 5412 7119,61985475075@exemplo.com.br,2025-07-13
bbf075f1-70c9-4ba5-958c-c1daf7c2bf0f,Daniela da Cruz,1950-11-24,882.148.270-87,94451770,Rezende do Amparo,AL,Brasil,F,(084) 9271 8230,88214827087@exemplo.com.br,2023-12-17
40875eea-ffe1-4724-bf64-2de1d9534d50,Pietro da Luz,1960-09-17,643.855.564-49,81656802,Cirino dos Dourados,AC,Brasil,M,+55 (061) 6937-2909,64385556449@exemplo.com.br,2025-07-13
